Cust_Id,Prod_Code,BU,Purchase_Date,Invoice_no,Sold_Units,Unit_Price,Total_Sale
296,35600,JanSan,10/20/2017,67079,4,10.3,41.2
296,1698,JanSan,10/21/2017,67458,1,3.5,3.5
296,35600,JanSan,10/21/2017,67458,9,10.3,92.7
328,31597,Food Services,10/3/2017,66161,33,20,660
328,35418,Food Services,10/20/2017,67082,2,7.7,15.4
328,31597,Food Services,10/25/2017,67311,1,20,20
328,35418,Food Services,10/25/2017,67311,1,7.7,7.7
364,35417,Healthcare,10/3/2017,66163,10,13.3,133
364,456,Food Services,10/10/2017,66394,8,6.6,52.8
364,30243,Healthcare,10/12/2017,66613,4,5.73,22.92
364,1593,Food Services,10/19/2017,67008,14,3.49,48.86
364,1593,Food Services,10/26/2017,67387,28,3.49,97.72
380,1698,JanSan,10/5/2017,66229,8,3.5,28
380,460,Healthcare,10/5/2017,66229,3,13.99,41.97
380,31597,Food Services,10/26/2017,67389,5,20,100
380,456,Food Services,10/26/2017,67389,5,6.6,33
385,35417,Healthcare,10/20/2017,67083,3,13.3,39.9
390,35418,Food Services,10/6/2017,66305,4,7.7,30.8
390,35417,Healthcare,10/6/2017,66305,8,13.3,106.4
390,35417,Healthcare,10/20/2017,67084,3,13.3,39.9
403,35417,Healthcare,10/3/2017,66165,97,13.3,1290.1
403,30966,Food Services,10/6/2017,66309,3,10,30
403,35419,Healthcare,10/11/2017,66540,4,18,72
403,15948,Food Services,10/14/2017,66769,50,7.25,362.5
403,35419,Healthcare,10/14/2017,66769,33,18,594
403,35417,Healthcare,10/14/2017,66769,2,13.3,26.6
403,35419,Healthcare,10/26/2017,67391,3,18,54
441,35306,Healthcare,10/12/2017,66616,9,3.2,28.8
441,35306,Food Services,10/26/2017,67392,9,3.2,28.8
448,15949,Healthcare,10/10/2017,66397,5,5.6,28
448,31036,Healthcare,10/10/2017,66397,5,8.5,42.5
448,30966,Food Services,10/10/2017,66397,84,10,840
448,35309,Healthcare,10/10/2017,66397,6,15.79,94.74
448,15949,Healthcare,10/14/2017,66770,15,5.6,84
448,1593,Food Services,10/14/2017,66770,10,3.49,34.9
448,35309,Healthcare,10/14/2017,66770,6,15.79,94.74
448,31478,Healthcare,10/14/2017,66770,1,9,9
448,35417,Healthcare,10/14/2017,66770,3,13.3,39.9
448,15949,Healthcare,10/21/2017,67174,30,5.6,168
448,1593,Food Services,10/21/2017,67174,35,3.49,122.15
448,30966,Food Services,10/21/2017,67173,10,10,100
448,30966,Food Services,10/21/2017,67174,7,10,70
448,35417,Healthcare,10/21/2017,67173,5,13.3,66.5
448,35417,Healthcare,10/21/2017,67174,3,13.3,39.9
448,15949,Healthcare,10/21/2017,67558,10,5.6,56
448,31036,Healthcare,10/21/2017,67558,4,8.5,34
448,1593,Food Services,10/21/2017,67558,10,3.49,34.9
448,35417,Healthcare,10/21/2017,67558,4,13.3,53.2
448,456,Food Services,10/21/2017,67558,1,6.6,6.6
643,15948,Food Services,10/13/2017,66689,5,7.25,36.25
643,15948,Food Services,10/13/2017,66690,4,7.25,29
643,35419,Healthcare,10/13/2017,66690,8,18,144
668,15949,Food Services,10/6/2017,66312,5,5.6,28
668,35419,Healthcare,10/6/2017,66312,5,18,90
668,15949,Food Services,10/14/2017,66774,4,5.6,22.4
668,35419,Healthcare,10/14/2017,66774,4,18,72
668,35417,Healthcare,10/21/2017,67465,2,13.3,26.6
899,30966,Food Services,10/14/2017,66777,4,10,40
899,30966,Food Services,10/21/2017,67177,14,10,140
899,30966,Food Services,10/21/2017,67560,14,10,140
900,31043,Food Services,10/14/2017,66779,1,18,18
900,1593,Food Services,10/21/2017,67179,2,3.49,6.98
1371,31,Healthcare,10/6/2017,66319,1,5.49,5.49
1371,1594,JanSan,10/10/2017,66403,1,6.39,6.39
1371,35417,Healthcare,10/10/2017,66403,2,13.3,26.6
1371,31,Healthcare,10/11/2017,66924,2,5.49,10.98
1371,1594,JanSan,10/20/2017,67094,4,6.39,25.56
1371,35306,Food Services,10/25/2017,67321,45,3.2,144
1384,41772,Food Services,10/12/2017,66622,4,7.15,28.6
1565,35418,Food Services,10/11/2017,66930,1,7.7,7.7
1587,30966,Food Services,10/3/2017,66172,70,10,700
1587,35419,Healthcare,10/10/2017,66492,44,18,792
1587,30966,Food Services,10/11/2017,66931,23,10,230
1587,35419,Healthcare,10/11/2017,66931,24,18,432
1587,35419,Healthcare,10/24/2017,67256,3,18,54
1587,30966,Food Services,10/31/2017,67642,89,10,890
1587,35418,Food Services,10/31/2017,67642,2,7.7,15.4
1587,35419,Healthcare,10/31/2017,67642,3,18,54
1592,35600,JanSan,10/3/2017,66174,1,10.3,10.3
1592,35417,Food Services,10/11/2017,66550,2,10.2,20.4
1592,16930,Food Services,10/24/2017,67257,2,3.48,6.96
1599,1593,Food Services,10/10/2017,66410,34,3.49,118.66
1599,31009,Healthcare,10/10/2017,66410,4,8.3,33.2
1599,35418,Food Services,10/10/2017,66410,24,7.7,184.8
1599,35420,JanSan,10/10/2017,66410,1,5.3,5.3
1599,1593,Food Services,10/14/2017,66786,24,3.49,83.76
1599,31009,Healthcare,10/14/2017,66786,3,8.3,24.9
1599,1593,Food Services,10/21/2017,67568,4,3.49,13.96
1599,31009,Healthcare,10/21/2017,67568,5,8.3,41.5
1599,35417,Food Services,10/21/2017,67568,1,10.2,10.2
1612,35418,Food Services,10/10/2017,66412,2,7.7,15.4
1612,35419,Healthcare,10/11/2017,66552,1,18,18
1612,35418,Food Services,10/11/2017,66936,1,7.7,7.7
1612,35419,Healthcare,10/11/2017,66936,1,18,18
1612,35418,JanSan,10/25/2017,67326,1,7.7,7.7
1612,35419,JanSan,10/25/2017,67326,20,18,360
1629,31009,Food Services,10/10/2017,66494,2,8.3,16.6
1629,31009,Food Services,10/11/2017,66874,2,8.3,16.6
1629,31009,Food Services,10/24/2017,67259,2,8.3,16.6
1659,15949,Food Services,10/26/2017,67400,3,5.6,16.8
1666,35419,JanSan,10/6/2017,66329,10,18,180
1791,35418,JanSan,10/3/2017,66179,1,7.7,7.7
1791,35418,JanSan,10/6/2017,66333,3,7.7,23.1
1791,35419,JanSan,10/10/2017,66496,100,18,1800
1791,35418,JanSan,10/12/2017,66626,30,7.7,231
1791,35420,JanSan,10/12/2017,66626,3,5.3,15.9
1791,15949,Food Services,10/11/2017,66875,1,5.6,5.6
1791,1593,Food Services,10/11/2017,66937,1,3.49,3.49
1791,31597,Food Services,10/19/2017,67027,31,20,620
1791,1593,Food Services,10/20/2017,67102,3,3.49,10.47
1791,1594,JanSan,10/20/2017,67102,1,6.39,6.39
1791,35419,JanSan,10/24/2017,67261,100,18,1800
1791,35418,JanSan,10/21/2017,67478,3,7.7,23.1
1791,35419,JanSan,10/21/2017,67478,1,18,18
1793,1593,Food Services,10/3/2017,66180,32,3.49,111.68
1793,1594,JanSan,10/3/2017,66180,3,6.39,19.17
1793,15948,JanSan,10/11/2017,66939,1,7.25,7.25
1793,1593,Food Services,10/11/2017,66939,67,3.49,233.83
1793,15949,JanSan,10/24/2017,67262,4,5.6,22.4
1793,15948,JanSan,10/24/2017,67262,2,7.25,14.5
1793,1593,Food Services,10/24/2017,67262,5,3.49,17.45
1793,31009,JanSan,10/24/2017,67262,6,8.3,49.8
1793,15948,JanSan,10/31/2017,67648,6,7.25,43.5
1793,1593,Food Services,10/31/2017,67648,3,3.49,10.47
1793,31009,JanSan,10/31/2017,67648,33,8.3,273.9
1827,15949,JanSan,10/10/2017,66416,16,5.6,89.6
1827,1594,JanSan,10/10/2017,66416,98,6.39,626.22
1827,1593,Food Services,10/10/2017,66416,13,3.49,45.37
1827,35309,Healthcare,10/10/2017,66416,4,15.79,63.16
1827,15949,JanSan,10/21/2017,67189,32,5.6,179.2
1827,1594,JanSan,10/21/2017,67189,89,6.39,568.71
1827,1593,Food Services,10/21/2017,67189,4,3.49,13.96
1827,35309,Healthcare,10/21/2017,67189,10,15.79,157.9
1963,35418,JanSan,10/6/2017,66336,4,7.7,30.8
1963,35419,JanSan,10/6/2017,66336,29,18,522
1963,35418,JanSan,10/21/2017,67482,10,7.7,77
1963,35419,JanSan,10/21/2017,67482,10,18,180
1981,31,Food Services,10/10/2017,66421,31,5.49,170.19
1981,41772,Food Services,10/10/2017,66422,4,7.15,28.6
1981,41772,Food Services,10/21/2017,67193,3,7.15,21.45
1981,41772,Food Services,10/21/2017,67572,2,7.15,14.3
2012,15949,Food Services,10/3/2017,66182,85,5.6,476
2012,15949,Food Services,10/24/2017,67264,36,5.6,201.6
2021,459,Food Services,10/11/2017,66557,9,5.9,53.1
2201,35419,JanSan,10/10/2017,66426,2,18,36
2201,31,Healthcare,10/10/2017,66426,3,5.49,16.47
2201,31036,Healthcare,10/14/2017,66799,2,8.5,17
2201,30966,Food Services,10/14/2017,66799,34,10,340
2201,31428,Food Services,10/14/2017,66799,100,30.6,3060
2201,35296,Healthcare,10/14/2017,66799,1,7.4,7.4
2201,35419,JanSan,10/14/2017,66799,10,18,180
2201,35417,Food Services,10/14/2017,66799,1,10.2,10.2
2201,456,Food Services,10/14/2017,66799,1,6.6,6.6
2201,35296,Healthcare,10/21/2017,67197,2,7.4,14.8
2201,35419,JanSan,10/21/2017,67197,1,18,18
2201,35417,Food Services,10/21/2017,67197,20,10.2,204
2296,15949,Food Services,10/11/2017,66562,16,5.6,89.6
2296,30966,Food Services,10/11/2017,66562,14,10,140
2296,15949,Food Services,10/25/2017,67334,80,5.6,448
2296,30966,Food Services,10/25/2017,67334,28,10,280
2430,35306,Food Services,10/10/2017,66500,1,3.2,3.2
2430,35306,Food Services,10/11/2017,66881,1,3.2,3.2
2501,1594,JanSan,10/13/2017,66708,16,6.39,102.24
2501,1593,Food Services,10/13/2017,66708,12,3.49,41.88
2501,1594,JanSan,10/13/2017,66708,2,6.39,12.78
2501,35417,Food Services,10/13/2017,66708,12,10.2,122.4
2501,1594,JanSan,10/21/2017,67498,16,6.39,102.24
2521,41772,Food Services,10/5/2017,66242,5,7.15,35.75
2521,41772,Food Services,10/12/2017,66637,10,7.15,71.5
2521,41772,Food Services,10/26/2017,67408,5,7.15,35.75
2658,35306,Food Services,10/10/2017,66501,23,3.2,73.6
2658,35419,JanSan,10/25/2017,67342,14,18,252
2658,35419,JanSan,10/26/2017,67410,20,18,360
2658,459,Food Services,10/26/2017,67410,5,5.9,29.5
2733,35600,Food Services,10/13/2017,66713,2,13,26
2733,35600,Food Services,10/21/2017,67502,2,13,26
2758,35419,Food Services,10/6/2017,66352,3,18,54
2758,35419,Food Services,10/14/2017,66827,3,18,54
2758,35419,Food Services,10/20/2017,67127,3,18,54
2758,35419,Food Services,10/21/2017,67504,35,18,630
2796,35418,JanSan,10/21/2017,67506,1,7.7,7.7
2797,35417,Food Services,10/21/2017,67507,5,10.2,51
2820,35300,Food Services,10/11/2017,66571,3,4.2,12.6
2841,35419,JanSan,10/3/2017,66192,35,18,630
2841,35296,Healthcare,10/11/2017,66573,3,7.4,22.2
2841,35419,JanSan,10/11/2017,66573,4,18,72
2841,35296,Healthcare,10/11/2017,66958,4,7.4,29.6
2841,35419,JanSan,10/11/2017,66958,3,18,54
2841,35419,JanSan,10/25/2017,67350,4,18,72
2902,35309,Food Services,10/11/2017,66966,8,15.79,126.32
2905,31597,Food Services,10/21/2017,67510,9,20,180
2906,30966,Food Services,10/21/2017,67599,10,10,100
2907,35306,Food Services,10/6/2017,66360,6,3.2,19.2
2907,35306,Food Services,10/14/2017,66834,2,3.2,6.4
2907,35306,Food Services,10/20/2017,67131,6,3.2,19.2
2907,35418,JanSan,10/20/2017,67131,2,7.7,15.4
2907,35306,Food Services,10/21/2017,67511,8,3.2,25.6
2907,35418,JanSan,10/21/2017,67511,2,7.7,15.4
2916,38504,Food Services,10/5/2017,66256,3,6.45,19.35
2916,35418,JanSan,10/12/2017,66647,98,7.7,754.6
2916,38504,Food Services,10/26/2017,67420,5,6.45,32.25
2919,35306,Food Services,10/5/2017,66259,1,3.2,3.2
2919,35300,Food Services,10/5/2017,66259,1,4.2,4.2
2919,35418,JanSan,10/5/2017,66258,3,7.7,23.1
2919,35418,JanSan,10/25/2017,67356,2,7.7,15.4
2919,88320,Healthcare,10/25/2017,67356,4,4.3,17.2
3011,35418,Food Services,10/3/2017,66198,5,7.7,38.5
3011,35418,Food Services,10/20/2017,67137,6,7.7,46.2
3038,30966,Food Services,10/3/2017,66200,24,10,240
3038,30966,Food Services,10/11/2017,66893,78,10,780
3048,31009,Food Services,10/6/2017,66371,2,8.3,16.6
3051,456,Food Services,10/5/2017,66264,1,6.6,6.6
3051,35419,Food Services,10/12/2017,66651,10,18,180
3051,35419,Food Services,10/19/2017,67045,1,18,18
3069,35306,Food Services,10/10/2017,66451,45,3.2,144
3069,35417,Food Services,10/10/2017,66451,50,10.2,510
3069,35600,Food Services,10/10/2017,66451,3,13,39
3069,35306,Food Services,10/13/2017,66723,2,3.2,6.4
3069,30966,Food Services,10/21/2017,67218,56,10,560
3112,1593,Food Services,10/10/2017,66458,1,3.49,3.49
3112,31009,Food Services,10/10/2017,66458,1,8.3,8.3
3112,35418,Food Services,10/10/2017,66458,15,7.7,115.5
3112,35306,Food Services,10/14/2017,66848,80,3.2,256
3112,35418,Food Services,10/14/2017,66848,1,7.7,7.7
3112,41772,Food Services,10/14/2017,66848,3,7.15,21.45
3112,35306,Food Services,10/21/2017,67225,1,3.2,3.2
3112,35418,Food Services,10/21/2017,67225,31,7.7,238.7
3112,35293,Food Services,10/21/2017,67225,9,5,45
3112,41772,Food Services,10/21/2017,67225,4,7.15,28.6
3112,1593,Food Services,10/21/2017,67606,5,3.49,17.45
3112,1698,JanSan,10/21/2017,67606,6,3.5,21
3112,35306,Food Services,10/21/2017,67606,33,3.2,105.6
3112,35418,Food Services,10/21/2017,67606,7,7.7,53.9
3112,35417,Food Services,10/21/2017,67606,98,10.2,999.6
3112,41772,Food Services,10/21/2017,67606,11,7.15,78.65
3126,35417,Food Services,10/10/2017,66462,2,10.2,20.4
3126,35293,Food Services,10/14/2017,66855,31,5,155
